borehole_id,depth_m,lithology,spt_n,moisture,color,x_coord,y_coord,relative_depth,spt_rolling_mean,distance_from_origin
DEMO_SITE_BH012,7.5,SAND,15,12.776495468840407,YELLOW,100,200,0.2631578855032321,16.666666666666668,223.60679774997897
DEMO_SITE_BH012,9.0,SAND,15,10.054217988286593,RED,100,200,0.31578946260387847,16.666666666666668,223.60679774997897
DEMO_SITE_BH012,10.5,SAND,44,12.333921282833627,BROWN,100,200,0.3684210397045249,24.666666666666668,223.60679774997897
DEMO_SITE_BH012,12.0,SAND,30,19.463324021037845,BROWN,100,200,0.4210526168051713,29.666666666666668,223.60679774997897
DEMO_SITE_BH012,13.5,SAND,38,22.122037621116775,GRAY,100,200,0.47368419390581773,37.333333333333336,223.60679774997897
DEMO_SITE_BH012,15.0,SAND,24,25.88578899932925,YELLOW,100,200,0.5263157710064642,30.666666666666668,223.60679774997897
DEMO_SITE_BH012,16.5,GRAVEL,41,12.133985002268721,GRAY,100,200,0.5789473481071106,34.333333333333336,223.60679774997897
DEMO_SITE_BH012,18.0,SAND,39,27.014549200329093,RED,100,200,0.6315789252077569,34.666666666666664,223.60679774997897
DEMO_SITE_BH012,19.5,SAND,36,24.919490510974363,BROWN,100,200,0.6842105023084034,38.666666666666664,223.60679774997897
DEMO_SITE_BH012,21.0,ROCK,50,18.170365858718338,BROWN,100,200,0.7368420794090498,41.666666666666664,223.60679774997897
DEMO_SITE_BH012,22.5,ROCK,87,28.658761341999092,BROWN,100,200,0.7894736565096963,57.666666666666664,223.60679774997897
DEMO_SITE_BH012,24.0,ROCK,60,29.81858952914781,RED,100,200,0.8421052336103426,65.66666666666667,223.60679774997897
DEMO_SITE_BH012,25.5,ROCK,62,14.100036201064745,RED,100,200,0.8947368107109891,69.66666666666667,223.60679774997897
DEMO_SITE_BH012,27.0,ROCK,82,17.584571699276008,GRAY,100,200,0.9473683878116355,68.0,223.60679774997897
DEMO_SITE_BH012,28.5,ROCK,59,28.52898847179422,GRAY,100,200,0.9999999649122819,67.66666666666667,223.60679774997897
DEMO_SITE_BH013,0.0,CLAY,9,24.139609224869183,GRAY,200,200,0.0,9.0,282.842712474619
DEMO_SITE_BH013,1.5,CLAY,7,25.571438781015022,RED,200,200,0.052631577100646414,8.0,282.842712474619
DEMO_SITE_BH013,3.0,SAND,19,12.862559710969393,RED,200,200,0.10526315420129283,11.666666666666666,282.842712474619
DEMO_SITE_BH013,4.5,SAND,17,14.090891863389265,BROWN,200,200,0.15789473130193923,14.333333333333334,282.842712474619
DEMO_SITE_BH013,6.0,SAND,17,24.281281644472283,YELLOW,200,200,0.21052630840258565,17.666666666666668,282.842712474619
DEMO_SITE_BH013,7.5,SAND,28,19.879629742617254,RED,200,200,0.2631578855032321,20.666666666666668,282.842712474619
DEMO_SITE_BH013,9.0,SAND,10,25.09270583720233,GRAY,200,200,0.31578946260387847,18.333333333333332,282.842712474619
DEMO_SITE_BH013,10.5,SAND,34,12.0583206148829,GRAY,200,200,0.3684210397045249,24.0,282.842712474619
DEMO_SITE_BH013,12.0,SAND,36,20.729627029691894,YELLOW,200,200,0.4210526168051713,26.666666666666668,282.842712474619
DEMO_SITE_BH013,13.5,SAND,42,17.576431311138315,GRAY,200,200,0.47368419390581773,37.333333333333336,282.842712474619
DEMO_SITE_BH013,15.0,SAND,40,19.140004385633567,GRAY,200,200,0.5263157710064642,39.333333333333336,282.842712474619
DEMO_SITE_BH013,16.5,SAND,38,22.07915744145025,YELLOW,200,200,0.5789473481071106,40.0,282.842712474619
DEMO_SITE_BH013,18.0,SAND,25,20.045766949250602,RED,200,200,0.6315789252077569,34.333333333333336,282.842712474619
DEMO_SITE_BH013,19.5,SAND,26,20.797212742256733,RED,200,200,0.6842105023084034,29.666666666666668,282.842712474619
DEMO_SITE_BH013,21.0,ROCK,91,19.727149639912156,GRAY,200,200,0.7368420794090498,47.333333333333336,282.842712474619
DEMO_SITE_BH013,22.5,GRAVEL,44,18.179103541709864,GRAY,200,200,0.7894736565096963,53.666666666666664,282.842712474619
DEMO_SITE_BH013,24.0,ROCK,82,25.4376396119649,RED,200,200,0.8421052336103426,72.33333333333333,282.842712474619
DEMO_SITE_BH013,25.5,ROCK,88,10.24406144636089,YELLOW,200,200,0.8947368107109891,71.33333333333333,282.842712474619
DEMO_SITE_BH013,27.0,ROCK,78,21.96885402410454,GRAY,200,200,0.9473683878116355,82.66666666666667,282.842712474619
DEMO_SITE_BH013,28.5,GRAVEL,30,21.310166946459475,BROWN,200,200,0.9999999649122819,65.33333333333333,282.842712474619
DEMO_SITE_BH014,0.0,CLAY,9,27.27036281225914,YELLOW,300,200,0.0,9.0,360.5551275463989
DEMO_SITE_BH014,1.5,CLAY,5,28.459204635969698,GRAY,300,200,0.052631577100646414,7.0,360.5551275463989
DEMO_SITE_BH014,3.0,SAND,24,19.314002446376264,GRAY,300,200,0.10526315420129283,12.666666666666666,360.5551275463989
DEMO_SITE_BH014,4.5,SAND,20,19.616739561781472,YELLOW,300,200,0.15789473130193923,16.333333333333332,360.5551275463989
DEMO_SITE_BH014,6.0,SAND,13,28.369094498786023,RED,300,200,0.21052630840258565,19.0,360.5551275463989
DEMO_SITE_BH014,7.5,SAND,14,21.741364482731345,BROWN,300,200,0.2631578855032321,15.666666666666666,360.5551275463989
DEMO_SITE_BH014,9.0,SAND,17,10.656933404868767,YELLOW,300,200,0.31578946260387847,14.666666666666666,360.5551275463989
DEMO_SITE_BH014,10.5,SAND,36,28.254989257582576,BROWN,300,200,0.3684210397045249,22.333333333333332,360.5551275463989
DEMO_SITE_BH014,12.0,SAND,45,14.964528855143037,RED,300,200,0.4210526168051713,32.666666666666664,360.5551275463989
DEMO_SITE_BH014,13.5,GRAVEL,38,21.552639081830947,BROWN,300,200,0.47368419390581773,39.666666666666664,360.5551275463989
DEMO_SITE_BH014,15.0,SAND,27,13.310266348559477,YELLOW,300,200,0.5263157710064642,36.666666666666664,360.5551275463989
DEMO_SITE_BH014,16.5,SAND,30,10.6775832049319,BROWN,300,200,0.5789473481071106,31.666666666666668,360.5551275463989
DEMO_SITE_BH014,18.0,SAND,33,16.229463422655147,GRAY,300,200,0.6315789252077569,30.0,360.5551275463989
DEMO_SITE_BH014,19.5,GRAVEL,45,25.609914150921753,RED,300,200,0.6842105023084034,36.0,360.5551275463989
DEMO_SITE_BH014,21.0,ROCK,72,15.551743452588362,RED,300,200,0.7368420794090498,50.0,360.5551275463989
DEMO_SITE_BH014,22.5,ROCK,89,14.40194428162194,RED,300,200,0.7894736565096963,68.66666666666667,360.5551275463989
DEMO_SITE_BH014,24.0,ROCK,96,14.253615686824526,YELLOW,300,200,0.8421052336103426,85.66666666666667,360.5551275463989
DEMO_SITE_BH014,25.5,GRAVEL,38,20.303473648136254,RED,300,200,0.8947368107109891,74.33333333333333,360.5551275463989
DEMO_SITE_BH014,27.0,ROCK,75,29.510826313655127,GRAY,300,200,0.9473683878116355,69.66666666666667,360.5551275463989
DEMO_SITE_BH014,28.5,ROCK,74,19.17977976034026,YELLOW,300,200,0.9999999649122819,62.333333333333336,360.5551275463989
DEMO_SITE_BH015,0.0,CLAY,9,21.134431695667324,BROWN,400,200,0.0,9.0,447.21359549995793
DEMO_SITE_BH015,1.5,CLAY,8,24.416261926210133,YELLOW,400,200,0.052631577100646414,8.5,447.21359549995793
DEMO_SITE_BH015,3.0,SAND,25,26.106299347158103,RED,400,200,0.10526315420129283,14.0,447.21359549995793
DEMO_SITE_BH015,4.5,SAND,27,29.774575639108857,GRAY,400,200,0.15789473130193923,20.0,447.21359549995793
DEMO_SITE_BH015,6.0,SILT,28,22.06394804353959,RED,400,200,0.21052630840258565,26.666666666666668,447.21359549995793
DEMO_SITE_BH015,7.5,SAND,11,26.13700297925172,GRAY,400,200,0.2631578855032321,22.0,447.21359549995793
DEMO_SITE_BH015,9.0,SAND,26,29.252986371097492,RED,400,200,0.31578946260387847,21.666666666666668,447.21359549995793
DEMO_SITE_BH015,10.5,SAND,25,28.888194511545468,RED,400,200,0.3684210397045249,20.666666666666668,447.21359549995793
DEMO_SITE_BH015,12.0,SAND,23,12.821636975554272,RED,400,200,0.4210526168051713,24.666666666666668,447.21359549995793
DEMO_SITE_BH015,13.5,GRAVEL,48,18.12784616547044,YELLOW,400,200,0.47368419390581773,32.0,447.21359549995793
DEMO_SITE_BH015,15.0,GRAVEL,22,16.479801222135993,YELLOW,400,200,0.5263157710064642,31.0,447.21359549995793
DEMO_SITE_BH015,16.5,GRAVEL,29,11.738500299006986,BROWN,400,200,0.5789473481071106,33.0,447.21359549995793
DEMO_SITE_BH015,18.0,SAND,21,22.664815498219212,BROWN,400,200,0.6315789252077569,24.0,447.21359549995793
DEMO_SITE_BH015,19.5,SAND,42,24.718092263920045,GRAY,400,200,0.6842105023084034,30.666666666666668,447.21359549995793
DEMO_SITE_BH015,21.0,ROCK,81,26.96256190933767,YELLOW,400,200,0.7368420794090498,48.0,447.21359549995793
DEMO_SITE_BH015,22.5,ROCK,78,12.45553779325417,GRAY,400,200,0.7894736565096963,67.0,447.21359549995793
DEMO_SITE_BH015,24.0,ROCK,52,27.528881517505877,BROWN,400,200,0.8421052336103426,70.33333333333333,447.21359549995793
DEMO_SITE_BH015,25.5,ROCK,57,22.858511272285064,GRAY,400,200,0.8947368107109891,62.333333333333336,447.21359549995793
DEMO_SITE_BH015,27.0,GRAVEL,44,24.07892270277019,BROWN,400,200,0.9473683878116355,51.0,447.21359549995793
DEMO_SITE_BH015,28.5,ROCK,82,28.21248007080608,YELLOW,400,200,0.9999999649122819,61.0,447.21359549995793
DEMO_SITE_BH016,0.0,CLAY,6,12.737712601376145,BROWN,0,300,0.0,6.0,300.0
DEMO_SITE_BH016,1.5,CLAY,7,28.0003728369621,RED,0,300,0.052631577100646414,6.5,300.0
DEMO_SITE_BH016,3.0,SAND,21,27.477801551250305,RED,0,300,0.10526315420129283,11.333333333333334,300.0
DEMO_SITE_BH016,4.5,SILT,19,21.948262043406167,YELLOW,0,300,0.15789473130193923,15.666666666666666,300.0
DEMO_SITE_BH016,6.0,SAND,23,22.010337208673068,RED,0,300,0.21052630840258565,21.0,300.0
DEMO_SITE_BH016,7.5,SAND,26,23.30073349092511,GRAY,0,300,0.2631578855032321,22.666666666666668,300.0
DEMO_SITE_BH016,9.0,SAND,26,13.507425572468993,GRAY,0,300,0.31578946260387847,25.0,300.0
DEMO_SITE_BH016,10.5,GRAVEL,27,28.288238918499196,RED,0,300,0.3684210397045249,26.333333333333332,300.0
DEMO_SITE_BH016,12.0,SAND,44,18.375410497841465,RED,0,300,0.4210526168051713,32.333333333333336,300.0
DEMO_SITE_BH016,13.5,GRAVEL,41,17.66277056498995,YELLOW,0,300,0.47368419390581773,37.333333333333336,300.0
DEMO_SITE_BH016,15.0,SAND,33,20.37835410565675,GRAY,0,300,0.5263157710064642,39.333333333333336,300.0
DEMO_SITE_BH016,16.5,SAND,45,10.9393193355011,GRAY,0,300,0.5789473481071106,39.666666666666664,300.0
DEMO_SITE_BH016,18.0,SAND,21,13.325667375121588,BROWN,0,300,0.6315789252077569,33.0,300.0
DEMO_SITE_BH016,19.5,GRAVEL,30,24.76067232852741,YELLOW,0,300,0.6842105023084034,32.0,300.0
DEMO_SITE_BH016,21.0,ROCK,70,11.655973358502528,BROWN,0,300,0.7368420794090498,40.333333333333336,300.0
DEMO_SITE_BH016,22.5,ROCK,90,22.063042189327764,GRAY,0,300,0.7894736565096963,63.333333333333336,300.0
DEMO_SITE_BH016,24.0,ROCK,66,14.906982193626419,YELLOW,0,300,0.8421052336103426,75.33333333333333,300.0
DEMO_SITE_BH016,25.5,ROCK,87,17.785912280839533,RED,0,300,0.8947368107109891,81.0,300.0
DEMO_SITE_BH016,27.0,ROCK,72,15.773874735413997,YELLOW,0,300,0.9473683878116355,75.0,300.0
DEMO_SITE_BH016,28.5,GRAVEL,51,17.113454329298982,RED,0,300,0.9999999649122819,70.0,300.0
DEMO_SITE_BH017,0.0,CLAY,6,23.84553129035705,GRAY,100,300,0.0,6.0,316.22776601683796
DEMO_SITE_BH017,1.5,CLAY,7,26.983913031306386,YELLOW,100,300,0.052631577100646414,6.5,316.22776601683796
DEMO_SITE_BH017,3.0,SILT,22,14.99336017718372,RED,100,300,0.10526315420129283,11.666666666666666,316.22776601683796
DEMO_SITE_BH017,4.5,SILT,18,19.788499272862808,RED,100,300,0.15789473130193923,15.666666666666666,316.22776601683796
DEMO_SITE_BH017,6.0,SAND,18,14.424188836392045,GRAY,100,300,0.21052630840258565,19.333333333333332,316.22776601683796
DEMO_SITE_BH017,7.5,SILT,26,29.75336015993294,RED,100,300,0.2631578855032321,20.666666666666668,316.22776601683796
DEMO_SITE_BH017,9.0,SAND,20,28.881186793732265,GRAY,100,300,0.31578946260387847,21.333333333333332,316.22776601683796
DEMO_SITE_BH017,10.5,SAND,44,10.788536227370118,RED,100,300,0.3684210397045249,30.0,316.22776601683796
DEMO_SITE_BH017,12.0,GRAVEL,22,24.11150345031377,BROWN,100,300,0.4210526168051713,28.666666666666668,316.22776601683796
DEMO_SITE_BH017,13.5,GRAVEL,31,28.504966348313317,GRAY,100,300,0.47368419390581773,32.333333333333336,316.22776601683796
DEMO_SITE_BH017,15.0,SAND,49,13.61150690254667,RED,100,300,0.5263157710064642,34.0,316.22776601683796
DEMO_SITE_BH017,16.5,GRAVEL,31,21.358904611052587,YELLOW,100,300,0.5789473481071106,37.0,316.22776601683796
DEMO_SITE_BH017,18.0,GRAVEL,31,28.309765951760838,RED,100,300,0.6315789252077569,37.0,316.22776601683796
DEMO_SITE_BH017,19.5,SAND,36,10.678919571715976,YELLOW,100,300,0.6842105023084034,32.666666666666664,316.22776601683796
DEMO_SITE_BH017,21.0,GRAVEL,39,23.9484053449368,YELLOW,100,300,0.7368420794090498,35.333333333333336,316.22776601683796
DEMO_SITE_BH017,22.5,ROCK,98,15.946980147451015,BROWN,100,300,0.7894736565096963,57.666666666666664,316.22776601683796
DEMO_SITE_BH017,24.0,GRAVEL,59,28.487923907530607,GRAY,100,300,0.8421052336103426,65.33333333333333,316.22776601683796
DEMO_SITE_BH017,25.5,ROCK,68,29.421164903307357,RED,100,300,0.8947368107109891,75.0,316.22776601683796
DEMO_SITE_BH017,27.0,ROCK,70,28.885329782268677,BROWN,100,300,0.9473683878116355,65.66666666666667,316.22776601683796
DEMO_SITE_BH017,28.5,ROCK,86,19.484284333149276,RED,100,300,0.9999999649122819,74.66666666666667,316.22776601683796
DEMO_SITE_BH018,0.0,CLAY,5,27.056436433838027,YELLOW,200,300,0.0,5.0,360.5551275463989
DEMO_SITE_BH018,1.5,CLAY,7,24.31106630468484,YELLOW,200,300,0.052631577100646414,6.0,360.5551275463989
DEMO_SITE_BH018,3.0,SAND,26,21.782170689417896,BROWN,200,300,0.10526315420129283,12.666666666666666,360.5551275463989
DEMO_SITE_BH018,4.5,SAND,22,15.545312913935472,RED,200,300,0.15789473130193923,18.333333333333332,360.5551275463989
DEMO_SITE_BH018,6.0,SAND,25,28.206782041150685,GRAY,200,300,0.21052630840258565,24.333333333333332,360.5551275463989
DEMO_SITE_BH018,7.5,SAND,21,10.902013544406463,BROWN,200,300,0.2631578855032321,22.666666666666668,360.5551275463989
DEMO_SITE_BH018,9.0,SILT,12,12.189351973582303,RED,200,300,0.31578946260387847,19.333333333333332,360.5551275463989
DEMO_SITE_BH018,10.5,SAND,49,17.83260281080712,BROWN,200,300,0.3684210397045249,27.333333333333332,360.5551275463989
DEMO_SITE_BH018,12.0,GRAVEL,32,12.488751145937126,GRAY,200,300,0.4210526168051713,31.0,360.5551275463989
DEMO_SITE_BH018,13.5,SAND,22,29.1283139511885,GRAY,200,300,0.47368419390581773,34.333333333333336,360.5551275463989
DEMO_SITE_BH018,15.0,GRAVEL,33,25.959786442867667,RED,200,300,0.5263157710064642,29.0,360.5551275463989
DEMO_SITE_BH018,16.5,GRAVEL,49,15.179653032036274,GRAY,200,300,0.5789473481071106,34.666666666666664,360.5551275463989
DEMO_SITE_BH018,18.0,GRAVEL,49,21.771084579464908,BROWN,200,300,0.6315789252077569,43.666666666666664,360.5551275463989
DEMO_SITE_BH018,19.5,SAND,44,29.646610301601633,GRAY,200,300,0.6842105023084034,47.333333333333336,360.5551275463989
DEMO_SITE_BH018,21.0,ROCK,93,27.683979562630057,BROWN,200,300,0.7368420794090498,62.0,360.5551275463989
DEMO_SITE_BH018,22.5,ROCK,59,22.01596892884396,BROWN,200,300,0.7894736565096963,65.33333333333333,360.5551275463989
DEMO_SITE_BH018,24.0,GRAVEL,36,28.07447934350541,GRAY,200,300,0.8421052336103426,62.666666666666664,360.5551275463989
DEMO_SITE_BH018,25.5,ROCK,50,29.783698196267178,RED,200,300,0.8947368107109891,48.333333333333336,360.5551275463989
DEMO_SITE_BH018,27.0,ROCK,52,24.867056457872483,YELLOW,200,300,0.9473683878116355,46.0,360.5551275463989
DEMO_SITE_BH018,28.5,ROCK,79,11.29972818965788,GRAY,200,300,0.9999999649122819,60.333333333333336,360.5551275463989
DEMO_SITE_BH019,0.0,CLAY,8,24.468402273771698,BROWN,300,300,0.0,8.0,424.26406871192853
DEMO_SITE_BH019,1.5,CLAY,8,19.917514701575417,BROWN,300,300,0.052631577100646414,8.0,424.26406871192853
DEMO_SITE_BH019,3.0,SAND,26,11.620924318152959,RED,300,300,0.10526315420129283,14.0,424.26406871192853
DEMO_SITE_BH019,4.5,SAND,29,14.403664038996226,BROWN,300,300,0.15789473130193923,21.0,424.26406871192853
DEMO_SITE_BH019,6.0,SAND,19,23.66517527319192,BROWN,300,300,0.21052630840258565,24.666666666666668,424.26406871192853
DEMO_SITE_BH019,7.5,SAND,27,11.522617189806004,BROWN,300,300,0.2631578855032321,25.0,424.26406871192853
DEMO_SITE_BH019,9.0,SAND,12,27.024138280975375,GRAY,300,300,0.31578946260387847,19.333333333333332,424.26406871192853
DEMO_SITE_BH019,10.5,SAND,25,19.902930540279485,YELLOW,300,300,0.3684210397045249,21.333333333333332,424.26406871192853
DEMO_SITE_BH019,12.0,SAND,48,19.61173154653296,RED,300,300,0.4210526168051713,28.333333333333332,424.26406871192853
DEMO_SITE_BH019,13.5,SAND,28,21.84815569319035,RED,300,300,0.47368419390581773,33.666666666666664,424.26406871192853
DEMO_SITE_BH019,15.0,SAND,24,26.493619318502983,GRAY,300,300,0.5263157710064642,33.333333333333336,424.26406871192853
DEMO_SITE_BH019,16.5,GRAVEL,28,16.95618415804386,YELLOW,300,300,0.5789473481071106,26.666666666666668,424.26406871192853
DEMO_SITE_BH019,18.0,GRAVEL,46,23.56032305118127,RED,300,300,0.6315789252077569,32.666666666666664,424.26406871192853
DEMO_SITE_BH019,19.5,GRAVEL,28,21.314639279915824,BROWN,300,300,0.6842105023084034,34.0,424.26406871192853
DEMO_SITE_BH019,21.0,GRAVEL,31,15.340565403388426,RED,300,300,0.7368420794090498,35.0,424.26406871192853
DEMO_SITE_BH019,22.5,ROCK,58,27.57259972710316,BROWN,300,300,0.7894736565096963,39.0,424.26406871192853
DEMO_SITE_BH019,24.0,ROCK,74,25.94852043213856,GRAY,300,300,0.8421052336103426,54.333333333333336,424.26406871192853
DEMO_SITE_BH019,25.5,ROCK,83,23.169036693168508,BROWN,300,300,0.8947368107109891,71.66666666666667,424.26406871192853
DEMO_SITE_BH019,27.0,ROCK,64,27.011634581884838,RED,300,300,0.9473683878116355,73.66666666666667,424.26406871192853
DEMO_SITE_BH019,28.5,GRAVEL,56,27.34588401919605,RED,300,300,0.9999999649122819,67.66666666666667,424.26406871192853
DEMO_SITE_BH020,0.0,CLAY,5,21.643409203525465,BROWN,400,300,0.0,5.0,500.0
DEMO_SITE_BH020,1.5,CLAY,5,16.917661139059135,BROWN,400,300,0.052631577100646414,5.0,500.0
DEMO_SITE_BH020,3.0,SAND,16,22.41831035534954,RED,400,300,0.10526315420129283,8.666666666666666,500.0
DEMO_SITE_BH020,4.5,SILT,13,10.914840676250257,RED,400,300,0.15789473130193923,11.333333333333334,500.0
DEMO_SITE_BH020,6.0,SAND,22,27.430736123047524,RED,400,300,0.21052630840258565,17.0,500.0
DEMO_SITE_BH020,7.5,SAND,16,29.469779383547937,BROWN,400,300,0.2631578855032321,17.0,500.0
DEMO_SITE_BH020,9.0,SILT,22,29.37755710571383,BROWN,400,300,0.31578946260387847,20.0,500.0
DEMO_SITE_BH020,10.5,SAND,36,24.993036634858495,RED,400,300,0.3684210397045249,24.666666666666668,500.0
DEMO_SITE_BH020,12.0,SAND,27,12.60172480261264,YELLOW,400,300,0.4210526168051713,28.333333333333332,500.0
DEMO_SITE_BH020,13.5,GRAVEL,47,25.16526391858045,YELLOW,400,300,0.47368419390581773,36.666666666666664,500.0
DEMO_SITE_BH020,15.0,GRAVEL,32,10.49173832917603,GRAY,400,300,0.5263157710064642,35.333333333333336,500.0
DEMO_SITE_BH020,16.5,SAND,25,10.442471030579945,RED,400,300,0.5789473481071106,34.666666666666664,500.0
DEMO_SITE_BH020,18.0,GRAVEL,26,16.472204382990824,GRAY,400,300,0.6315789252077569,27.666666666666668,500.0
DEMO_SITE_BH020,19.5,SAND,21,19.772863808093316,YELLOW,400,300,0.6842105023084034,24.0,500.0
DEMO_SITE_BH020,21.0,ROCK,64,25.408148356155863,GRAY,400,300,0.7368420794090498,37.0,500.0
DEMO_SITE_BH020,22.5,ROCK,78,23.665907532130106,RED,400,300,0.7894736565096963,54.333333333333336,500.0
DEMO_SITE_BH020,24.0,ROCK,69,18.918054127534965,RED,400,300,0.8421052336103426,70.33333333333333,500.0
DEMO_SITE_BH020,25.5,ROCK,99,15.472533325633318,RED,400,300,0.8947368107109891,82.0,500.0
DEMO_SITE_BH020,27.0,ROCK,66,29.942490003154223,BROWN,400,300,0.9473683878116355,78.0,500.0
DEMO_SITE_BH020,28.5,ROCK,66,18.523626044719457,GRAY,400,300,0.9999999649122819,77.0,500.0
